pnum	target_location	rt_space	rt_click	correct	background
010	4	4.604973e+01	2.888637e+00	1	practice
010	3	1.197898e+01	2.286786e+00	1	practice
010	7	2.411079e+01	2.182021e+00	1	practice
010	8	9.833193e+00	1.840507e+00	1	practice
010	1	4.578947e+00	2.146388e+00	1	practice
010	5	1.100128e+01	2.206755e+00	1	practice
010	6	1.615418e+01	2.079909e+00	1	practice
010	2	1.141233e+01	2.271971e+00	1	practice
010	6	1.714620e+01	2.585173e+00	1	background8.jpg
010	8	2.559933e+00	2.895100e+00	1	background8.jpg
010	4	6.662890e+00	2.022947e+00	1	background8.jpg
010	7	8.667748e+00	1.846279e+00	1	background8.jpg
010	2	3.449821e+00	1.976679e+00	1	background8.jpg
010	3	2.742580e+00	2.885304e+00	1	background8.jpg
010	5	8.440274e+00	3.047831e+00	1	background8.jpg
010	1	1.565960e+00	2.511168e+00	1	background8.jpg
010	6	8.224195e+00	1.709683e+00	1	background2.jpeg
010	1	8.195620e+00	3.670867e+00	1	background2.jpeg
010	4	2.649784e+01	1.911792e+00	1	background2.jpeg
010	8	6.834793e+00	2.269636e+00	1	background2.jpeg
010	7	8.080678e+00	1.768545e+00	1	background2.jpeg
010	3	1.098534e+01	2.160678e+00	1	background2.jpeg
010	2	6.789217e+00	2.207370e+00	1	background2.jpeg
010	5	9.489667e+01	1.919128e+00	1	background2.jpeg
010	3	5.292105e+00	3.095390e+00	1	background9.jpg
010	5	8.796103e+00	3.104989e+00	1	background9.jpg
010	4	1.344523e+01	3.023718e+00	1	background9.jpg
010	6	4.361904e+01	2.565313e+00	1	background9.jpg
010	7	4.707899e+00	2.389291e+00	1	background9.jpg
010	8	1.756227e+01	1.886107e+00	1	background9.jpg
010	1	1.403380e+01	4.014320e+00	1	background9.jpg
010	2	3.460742e+01	2.381790e+00	1	background9.jpg
010	5	2.404658e+00	2.646714e+00	1	background6.png
010	4	1.741482e+00	1.862102e+00	1	background6.png
010	1	5.658181e+00	1.494000e+00	1	background6.png
010	8	4.031036e+00	2.191470e+00	1	background6.png
010	6	4.519543e+00	2.485473e+00	1	background6.png
010	3	5.698334e+00	2.230377e+00	1	background6.png
010	2	2.333625e+01	1.663652e+00	1	background6.png
010	7	4.022058e+00	2.455783e+00	1	background6.png
010	2	1.907471e+01	2.127146e+00	1	background7.png
010	4	7.959780e+01	3.102659e+00	1	background7.png
010	5	1.139088e+01	1.846772e+00	1	background7.png
010	1	2.281619e+01	2.053422e+00	1	background7.png
010	6	8.258373e+00	1.542093e+00	1	background7.png
010	3	6.594461e+01	2.574943e+00	1	background7.png
010	7	2.071320e+01	3.079221e+00	1	background7.png
010	8	5.168514e+00	1.823549e+00	1	background7.png
010	2	2.590988e+00	2.879886e+00	1	background10.jpg
010	3	2.005730e+00	2.479871e+00	1	background10.jpg
010	8	1.573459e+01	2.126955e+00	1	background10.jpg
010	6	2.814188e+00	1.693273e+00	1	background10.jpg
010	4	1.591256e+01	2.166603e+00	1	background10.jpg
010	1	3.273003e+00	2.847044e+00	1	background10.jpg
010	7	9.312426e+00	2.206718e+00	1	background10.jpg
010	5	4.000506e+00	2.109630e+00	1	background10.jpg
010	3	2.730307e+01	2.221892e+00	1	background5.jpeg
010	4	1.226336e+01	1.638822e+00	1	background5.jpeg
010	2	3.681709e+01	2.478564e+00	1	background5.jpeg
010	7	1.081577e+01	2.669471e+00	1	background5.jpeg
010	6	1.159410e+01	2.759552e+00	1	background5.jpeg
010	5	1.231650e+01	2.375525e+00	1	background5.jpeg
010	8	5.974926e+00	2.133505e+00	1	background5.jpeg
010	1	3.903140e+00	2.101393e+00	1	background5.jpeg
010	4	5.967817e+00	2.054660e+00	1	background1.jpeg
010	7	4.604210e+00	1.838184e+00	1	background1.jpeg
010	2	1.085855e+01	1.686793e+00	1	background1.jpeg
010	8	3.784293e+00	2.294627e+00	1	background1.jpeg
010	1	8.245422e+00	2.623439e+00	1	background1.jpeg
010	6	2.799384e+00	2.991439e+00	1	background1.jpeg
010	5	2.884066e+00	2.400654e+00	1	background1.jpeg
010	3	1.611493e+01	1.863464e+00	1	background1.jpeg
010	2	2.986632e+00	2.864365e+00	1	background4.jpeg
010	1	3.682192e+00	2.967244e+00	1	background4.jpeg
010	6	2.275797e+00	1.695786e+00	1	background4.jpeg
010	8	1.435121e+01	2.502356e+00	1	background4.jpeg
010	3	4.896334e+00	2.589742e+00	1	background4.jpeg
010	7	1.781380e+01	2.519833e+00	1	background4.jpeg
010	4	1.472818e+00	2.014414e+00	1	background4.jpeg
010	5	6.014865e+00	2.471394e+00	1	background4.jpeg
