pnum	target_location	rt_space	rt_click	correct	background
020	7	1.025575e+01	2.599380e+00	1	practice
020	2	5.422391e+00	1.855073e+00	1	practice
020	8	4.399275e+00	1.463595e+00	1	practice
020	5	1.031312e+01	1.958627e+00	1	practice
020	6	1.105870e+01	1.561274e+00	1	practice
020	4	4.856530e+00	1.400403e+00	1	practice
020	1	4.952555e+00	1.421166e+00	1	practice
020	3	5.314012e+00	1.536934e+00	1	practice
020	5	1.724452e+00	1.367659e+00	1	background7.png
020	4	7.775081e+00	1.614421e+00	1	background7.png
020	8	1.687304e+00	1.351889e+00	1	background7.png
020	2	3.133091e+00	1.565478e+00	1	background7.png
020	6	3.100826e+00	1.366230e+00	1	background7.png
020	1	2.927139e+00	1.453762e+00	1	background7.png
020	7	3.651517e+00	1.109871e+00	1	background7.png
020	3	1.738907e+00	1.400329e+00	1	background7.png
020	7	3.819736e+00	1.430117e+00	1	background4.jpeg
020	5	3.758896e+00	1.350478e+00	1	background4.jpeg
020	8	1.235031e+00	1.400489e+00	1	background4.jpeg
020	3	2.454850e+00	9.827659e-01	1	background4.jpeg
020	4	3.366623e+00	1.310540e+00	1	background4.jpeg
020	6	7.665870e-01	1.326778e+00	1	background4.jpeg
020	2	2.498075e+00	1.006812e+00	1	background4.jpeg
020	1	3.166668e+00	1.237902e+00	1	background4.jpeg
020	7	7.616168e+00	1.389403e+00	1	background8.jpg
020	1	2.469431e+00	1.414286e+00	1	background8.jpg
020	2	9.884889e-01	1.559258e+00	1	background8.jpg
020	5	1.051237e+00	1.447806e+00	1	background8.jpg
020	8	8.568878e-01	1.293425e+00	1	background8.jpg
020	4	1.344681e+00	1.271546e+00	1	background8.jpg
020	3	1.350684e+00	1.118646e+00	1	background8.jpg
020	6	9.688680e-01	1.413470e+00	1	background8.jpg
020	4	1.731389e+01	1.552359e+00	1	background9.jpg
020	1	2.141428e+00	1.398088e+00	1	background9.jpg
020	6	3.651076e+00	1.511153e+00	1	background9.jpg
020	5	2.914637e+00	1.312317e+00	1	background9.jpg
020	7	8.153282e+00	1.486882e+00	1	background9.jpg
020	8	1.668866e+00	1.319068e+00	1	background9.jpg
020	2	2.177826e+00	1.413617e+00	1	background9.jpg
020	3	4.592882e+00	1.616912e+00	1	background9.jpg
020	6	2.011781e+00	1.477895e+00	1	background6.png
020	5	2.795912e+00	1.456070e+00	1	background6.png
020	2	1.045395e+00	1.312613e+00	1	background6.png
020	7	1.737698e+00	1.038211e+00	1	background6.png
020	4	3.200747e+00	2.025162e+00	1	background6.png
020	3	1.887805e+00	1.295536e+00	1	background6.png
020	1	8.699229e-01	1.245380e+00	1	background6.png
020	8	1.096355e+00	1.222708e+00	1	background6.png
020	3	3.598973e+00	1.831074e+00	1	background1.jpeg
020	5	3.235417e+00	1.589800e+00	1	background1.jpeg
020	1	1.817032e+00	1.413253e+00	1	background1.jpeg
020	6	1.497357e+00	1.335694e+00	1	background1.jpeg
020	2	1.038083e+00	1.190879e+00	1	background1.jpeg
020	7	1.667692e+00	1.248167e+00	1	background1.jpeg
020	4	1.032988e+00	1.374106e+00	1	background1.jpeg
020	8	1.375416e+00	1.805655e+00	1	background1.jpeg
020	3	4.451580e+00	1.471409e+00	1	background2.jpeg
020	4	3.822186e+00	1.486857e+00	1	background2.jpeg
020	7	2.032384e+01	1.502031e+00	1	background2.jpeg
020	5	3.772880e+00	1.526485e+00	1	background2.jpeg
020	2	3.510614e+00	1.783348e+00	1	background2.jpeg
020	8	2.270374e+01	1.582734e+00	1	background2.jpeg
020	6	9.510859e+00	1.463866e+00	1	background2.jpeg
020	1	1.905338e+00	1.687569e+00	1	background2.jpeg
020	4	1.205795e+01	1.456175e+00	1	background5.jpeg
020	1	4.029837e+00	1.431118e+00	1	background5.jpeg
020	5	5.032082e+00	1.479985e+00	1	background5.jpeg
020	3	1.751447e+00	1.301050e+00	1	background5.jpeg
020	8	9.559337e+00	1.256576e+00	1	background5.jpeg
020	7	1.351522e+00	1.326437e+00	1	background5.jpeg
020	6	4.285637e+00	1.384858e+00	1	background5.jpeg
020	2	9.116136e+00	1.503271e+00	1	background5.jpeg
020	5	2.615697e+00	1.399490e+00	1	background10.jpg
020	8	3.978168e+00	1.736443e+00	1	background10.jpg
020	3	4.844186e+00	1.446824e+00	1	background10.jpg
020	2	1.048088e+00	1.374252e+00	1	background10.jpg
020	7	2.097680e+00	1.176301e+00	1	background10.jpg
020	6	1.743661e+00	1.214426e+00	1	background10.jpg
020	1	3.911116e+00	1.561894e+00	1	background10.jpg
020	4	2.751261e+00	1.581971e+00	1	background10.jpg
