pnum	target_location	rt_space	rt_click	correct	background
011	5	2.035296e+01	2.391511e+00	1	practice
011	8	1.618779e+01	1.302158e+00	1	practice
011	6	2.264802e+00	1.480445e+00	1	practice
011	4	2.011994e+00	1.680350e+00	1	practice
011	1	2.142743e+00	1.623220e+00	1	practice
011	2	1.975223e+00	1.247290e+00	1	practice
011	3	2.927779e+00	1.592320e+00	1	practice
011	7	2.973357e+00	1.727101e+00	1	practice
011	8	1.495648e+00	1.598080e+00	1	background1.jpeg
011	4	2.631938e+00	1.174826e+00	1	background1.jpeg
011	6	1.366562e+00	1.957847e+00	1	background1.jpeg
011	5	1.470714e+00	1.430462e+00	1	background1.jpeg
011	2	4.884065e+00	1.455813e+00	1	background1.jpeg
011	1	2.878023e+00	2.032327e+00	1	background1.jpeg
011	7	1.210397e+01	1.896052e+00	1	background1.jpeg
011	3	2.757950e+00	1.557034e+00	1	background1.jpeg
011	4	5.183257e+00	1.775420e+00	1	background4.jpeg
011	6	1.138398e+01	1.743242e+00	1	background4.jpeg
