pnum	target_location	rt_space	rt_click	correct	background
001	7	1.701138e+01	1.830467e+00	1	practice
001	2	6.354222e+00	1.255460e+00	1	practice
001	8	3.657240e+01	1.534858e+00	1	practice
001	5	1.312807e+01	1.522898e+00	1	practice
001	6	1.704248e+00	1.687950e+00	1	practice
001	4	2.038399e+00	1.310719e+00	1	practice
001	1	1.557243e+00	1.551741e+00	1	practice
001	3	1.233564e+00	1.246267e+00	1	practice
001	5	1.793224e+00	1.040218e+00	1	background7.png
001	4	1.809451e+00	1.359476e+00	1	background7.png
001	8	4.058455e+00	1.471530e+00	1	background7.png
001	2	1.062069e+01	1.528404e+00	1	background7.png
001	6	8.411287e+00	1.327549e+00	1	background7.png
001	1	1.699049e+01	1.415790e+00	1	background7.png
001	7	1.950833e+01	1.357302e+00	1	background7.png
001	3	2.046491e+00	1.335733e+00	1	background7.png
001	7	3.428560e+00	1.231782e+00	1	background4.jpeg
001	5	2.385899e+00	1.510946e+00	1	background4.jpeg
001	8	9.641722e+00	1.271455e+00	1	background4.jpeg
001	3	1.520424e+00	1.152873e+00	1	background4.jpeg
001	4	1.002752e+00	1.054100e+00	1	background4.jpeg
001	6	1.491776e+00	1.045159e+00	1	background4.jpeg
001	2	1.524094e+00	1.325698e+00	1	background4.jpeg
001	1	2.021464e+00	1.213502e+00	1	background4.jpeg
001	7	2.037671e+00	1.368508e+00	1	background8.jpg
001	1	2.173379e+00	1.375454e+00	1	background8.jpg
001	2	1.060314e+00	1.678980e+00	1	background8.jpg
001	5	6.508566e+00	2.022381e+00	1	background8.jpg
001	8	4.207546e+00	1.518653e+00	1	background8.jpg
001	4	1.440170e+00	1.319522e+00	1	background8.jpg
001	3	1.182958e+00	1.240822e+00	1	background8.jpg
001	6	8.478988e+00	1.183761e+00	1	background8.jpg
001	4	1.968694e+01	1.182062e+00	1	background9.jpg
001	1	2.983961e+00	1.446449e+00	1	background9.jpg
001	6	6.171250e+01	1.549542e+00	1	background9.jpg
001	5	4.607004e+01	1.369238e+00	1	background9.jpg
001	7	5.444930e+01	1.382777e+00	1	background9.jpg
001	8	3.019067e+01	1.350574e+00	1	background9.jpg
001	2	3.044470e+00	1.174717e+00	1	background9.jpg
001	3	1.042159e+00	1.487948e+00	1	background9.jpg
001	6	1.140390e+01	1.160134e+00	1	background6.png
001	5	2.248765e+01	1.261986e+00	1	background6.png
001	2	3.306168e+01	1.087676e+00	1	background6.png
001	7	7.279835e+00	1.435408e+00	1	background6.png
001	4	1.858706e+00	1.971807e+00	1	background6.png
001	3	1.373668e+00	1.206760e+00	1	background6.png
001	1	1.936337e+00	1.350710e+00	1	background6.png
001	8	1.069164e+01	1.183963e+00	1	background6.png
001	3	6.252494e+00	1.662697e+00	1	background1.jpeg
001	5	4.281153e+01	1.493662e+00	1	background1.jpeg
001	1	1.367156e+00	1.421541e+00	1	background1.jpeg
001	6	9.935410e+00	1.225843e+00	1	background1.jpeg
001	2	1.099722e+00	1.104002e+00	1	background1.jpeg
001	7	2.925795e+00	1.447281e+00	1	background1.jpeg
001	4	8.608830e-01	1.941049e+00	1	background1.jpeg
001	8	1.877091e+01	1.109734e+00	1	background1.jpeg
001	3	5.259500e+00	1.487218e+00	1	background2.jpeg
001	4	3.966197e+00	1.750994e+00	1	background2.jpeg
001	7	3.145886e+00	1.431863e+00	1	background2.jpeg
001	5	4.643535e+00	1.487832e+00	1	background2.jpeg
001	2	5.124204e+00	9.750249e-01	1	background2.jpeg
001	8	3.650861e+00	1.405623e+00	1	background2.jpeg
001	6	1.684018e+00	1.102702e+00	1	background2.jpeg
001	1	3.697004e+00	1.439619e+00	1	background2.jpeg
001	4	1.321716e+00	1.438642e+00	1	background5.jpeg
001	1	2.448121e+00	1.200875e+00	1	background5.jpeg
001	5	5.930846e+00	1.215874e+00	1	background5.jpeg
001	3	6.223376e+00	1.854805e+00	1	background5.jpeg
001	8	4.460514e+00	1.335007e+00	1	background5.jpeg
001	7	1.184502e+01	1.400399e+00	1	background5.jpeg
001	6	1.361663e+01	1.552964e+00	1	background5.jpeg
001	2	2.218504e+01	1.248407e+00	1	background5.jpeg
001	5	1.612406e+00	1.357142e+00	1	background10.jpg
001	8	2.495402e+00	1.342945e+00	1	background10.jpg
001	3	1.018941e+00	1.296097e+00	1	background10.jpg
001	2	1.274634e+00	1.086407e+00	1	background10.jpg
001	7	1.908087e+00	1.326757e+00	1	background10.jpg
001	6	8.491648e+00	1.382075e+00	1	background10.jpg
001	1	1.720713e+00	1.270194e+00	1	background10.jpg
001	4	1.189484e+00	1.503723e+00	1	background10.jpg
