pnum	target_location	rt_space	rt_click	correct	background
006	1	7.530655e+00	2.542778e+00	1	practice
006	3	1.376535e+01	2.312689e+00	1	practice
006	7	2.297270e+01	1.920563e+00	1	practice
006	5	3.856165e+00	1.502476e+00	1	practice
006	2	2.375487e+01	1.855169e+00	1	practice
006	6	1.252003e+01	1.668819e+00	1	practice
006	8	1.251043e+01	1.800161e+00	1	practice
006	4	4.226280e+00	2.079963e+00	1	practice
006	6	1.117503e+01	3.470519e+00	1	background4.jpeg
006	7	2.022744e+00	1.575007e+00	1	background4.jpeg
006	1	6.902585e+00	1.551549e+00	1	background4.jpeg
006	5	1.207085e+01	1.934118e+00	1	background4.jpeg
006	2	4.485356e+00	1.399516e+00	1	background4.jpeg
006	3	3.943183e+00	1.351608e+00	1	background4.jpeg
006	4	1.726710e+00	1.518770e+00	1	background4.jpeg
006	8	1.024833e+01	1.566116e+00	1	background4.jpeg
006	5	2.642917e+01	1.454299e+00	1	background2.jpeg
006	7	5.823550e+00	1.639861e+00	1	background2.jpeg
006	1	4.448742e+00	1.542595e+00	1	background2.jpeg
006	6	4.344375e+01	1.863014e+00	1	background2.jpeg
006	3	5.993520e+00	1.789522e+00	1	background2.jpeg
006	2	3.220340e+00	1.800316e+00	1	background2.jpeg
006	8	2.739386e+01	1.342339e+00	1	background2.jpeg
006	4	4.973278e+00	1.543208e+00	1	background2.jpeg
006	1	3.122819e+00	1.544893e+00	1	background8.jpg
006	5	2.885137e+00	1.704009e+00	1	background8.jpg
006	7	4.478644e+00	1.501899e+00	1	background8.jpg
006	6	1.506224e+00	1.294188e+00	1	background8.jpg
006	2	1.293217e+00	1.488178e+00	1	background8.jpg
006	8	1.078119e+00	1.837768e+00	1	background8.jpg
006	3	1.622544e+00	1.550031e+00	1	background8.jpg
006	4	1.833423e+00	1.407340e+00	1	background8.jpg
006	6	1.257538e+01	2.271471e+00	1	background10.jpg
006	5	6.233297e+00	1.870669e+00	1	background10.jpg
006	3	3.864683e+00	1.557670e+00	1	background10.jpg
006	4	1.303154e+00	1.774871e+00	1	background10.jpg
006	1	3.163202e+00	1.702773e+00	1	background10.jpg
006	8	1.878353e+00	1.328808e+00	1	background10.jpg
006	7	2.183921e+00	1.583262e+00	1	background10.jpg
006	2	1.922817e+00	1.486985e+00	1	background10.jpg
006	8	4.379427e+00	1.726118e+00	1	background5.jpeg
006	2	1.284483e+01	1.423816e+00	1	background5.jpeg
006	5	8.361017e+00	2.489184e+00	1	background5.jpeg
006	7	2.117001e+00	1.704557e+00	1	background5.jpeg
006	6	1.529374e+00	1.358518e+00	1	background5.jpeg
006	1	4.112379e+00	1.600162e+00	1	background5.jpeg
006	4	5.561055e+00	1.734283e+00	1	background5.jpeg
006	3	1.264314e+01	1.391647e+00	1	background5.jpeg
006	6	1.506783e+00	1.743546e+00	1	background1.jpeg
006	2	1.159723e+01	1.872046e+00	1	background1.jpeg
006	3	2.256908e+00	1.518416e+00	1	background1.jpeg
006	1	2.974192e+00	1.599483e+00	1	background1.jpeg
006	4	7.255835e+00	1.551155e+00	1	background1.jpeg
006	5	6.897549e+00	1.526982e+00	1	background1.jpeg
006	7	6.508988e+00	1.870191e+00	1	background1.jpeg
006	8	2.058879e+01	2.087393e+00	1	background1.jpeg
006	6	2.534920e+01	1.415646e+00	1	background9.jpg
006	3	1.149708e+01	1.896564e+00	1	background9.jpg
006	5	1.165300e+01	1.433561e+00	1	background9.jpg
006	8	1.800228e+01	1.568410e+00	1	background9.jpg
006	2	1.758410e+00	1.551130e+00	1	background9.jpg
006	1	4.136474e+01	1.286621e+00	1	background9.jpg
006	7	3.353227e+01	1.832061e+00	1	background9.jpg
006	4	1.144775e+01	1.574769e+00	1	background9.jpg
006	8	4.098653e+00	1.533696e+00	1	background6.png
006	3	5.159270e+00	1.480452e+00	1	background6.png
006	4	1.849359e+00	1.550833e+00	1	background6.png
006	1	4.349016e+00	2.311460e+00	1	background6.png
006	2	2.069914e+00	1.375160e+00	1	background6.png
006	7	3.803593e+00	1.328102e+00	1	background6.png
006	5	4.444410e+00	1.760066e+00	1	background6.png
006	6	1.300957e+00	1.847153e+00	1	background6.png
006	4	2.081635e+01	1.623304e+00	1	background7.png
006	5	3.515160e+00	1.533804e+00	1	background7.png
006	6	6.820450e+00	1.878760e+00	1	background7.png
006	1	7.217244e+00	1.759975e+00	1	background7.png
006	2	1.153726e+00	1.542819e+00	1	background7.png
006	7	5.397378e+00	2.063209e+00	1	background7.png
006	8	1.207785e+01	1.574685e+00	1	background7.png
006	3	2.299707e+01	2.143676e+00	1	background7.png
